review,target
"This 1973 remake of the classic 1944 Billy Wilder film, ""Double Indemnity,"" is a textbook example of how to destroy a great script. This grade-B TV fodder also illustrates the folly of remakes in general. While Hollywood has gone after greedy executives that colorize black-and-white films and sought disclaimers on wide-screen movies that are shown in pan-and-scan versions, the industry has ignored the hacks that insist on taking a classic film and diminishing it with a shoddy remake.<br /><br />The first step in producing a bowdlerized version of a classic is to edit the script. The Billy-Wilder-Raymond-Chandler work was cut by a half hour to fit the finished film into a specified time-slot with room for commercials. Then update the production with bland, color photography, smart, upscale sets, and TV-familiar actors. Thus, the brand-new ""Double Indemnity"" eliminates the atmospheric black-and-white film-noir cinematography that enhanced the mood and characterizations of the original. Gone are the dusty, shadowy, claustrophobic sets that explained the protagonists' desires to escape their situations at whatever cost. Gone are the close bond between Keyes and Neff and the erotic attraction between Neff and Phyllis.<br /><br />The look of Jack Smight's take on ""Double Indemnity"" is more ""Dynasty"" than film noir. Phyllis Dietrickson has a designer home to die for, and Neff's comfy pad would be hard to afford on an insurance salesman's salary, not to mention the sporty Mercedes convertible that he drives. Neither character has any apparent motive to murder for a paltry $200,000. If not money, then perhaps murder for love or lust? Not in this version. Richard Crenna shows little interest in Samantha Eggar, and their kisses are about as lusty as those between a brother and a sister. Crenna fails to capture the cynicism of Neff, and his attempts at double-entendre and sexual suggestiveness fall horribly flat. Eggar is little better and lacks sensuality and the depth to suggest the inner workings of a supposedly devious and manipulative mind. Only Lee J. Cobb manages a creditable performance as Keyes. Director Jack Smight and his three principals have all done much better work.<br /><br />There was no conceivable reason to produce this wretched remake except to fill time in a broadcast schedule. There was no conceivable reason to resurrect this dud on DVD and package it with the original film except to fill out a double-disc package. The only lesson that can be learned from this misfire is that even a great script and great dialog can be ruined with poor casting, lackluster direction, and TV grade production values. The 1973 ""Double Indemnity"" should be titled ""10% Indemnity,"" because viewing it only underscores the 100% perfection of the original movie.",1
"Bought this movie in the bargain bin at Rogers Video store for $2. I enjoy a good B movie now and then and figured this looked like a good one.<br /><br />The movie is quite cliche ""1970's"" and is quite groovy for that. Unfortunately the story line is hard to follow and not a lot happens in the movie. In fact, I turned it off after watching it for 45 minutes and figured a week later that I should watch the whole thing no matter how slow it was.<br /><br />The movie has good spots in it, but you have to wait and wait and wait.......for them.<br /><br />If you are into B movies, this might just be for you, just be warned that the movie is slow and not much really happens, and did I mention not much story line either...<br /><br />",1
"I noticed with some amusement that in the end credits, the Detroit PD is thanked for their participation. The Chief of Police even has one speaking line playing himself (and boy, can you tell he can't act). The reason for the amusement is that in this movie the police shoot first and ask questions later. Not the kind of PR, I would think a police force would want. Other than that, this is your standard cops and robbers film dressed up for the '70's with a racial angle. Alex Rocco is given a thankless role of a lifer cop that can't get ahead and is saddled with a mentally ill wife. He makes up for this by hanging out at the local whorehouse. Hari Rhodes is his dashing partner that has a groovy wardrobe and likes to chase after suspects while wearing a trenchcoat. The movie moves along until the penultimate shootout that makes absolutely no sense (why do people that are only guilty of a robbery, take on a whole police force?). Not only do we see one shootout but since there are four bad guys, we get to see four. Then there is a twist ending that is supposed to leave one guessing what really would have happened but only left me thinking how stupid it was. Seeing that director Arthur Marks was also behind the braindead ""Friday Foster"" and ""Bucktown"", I shouldn't have wondered.",1
"You know when you're on the bus and someone decides to tell you their life-story, and you sit there with a pathetic smile on your face when all you really want to do is slap the fool and walk off? Well I had a similar sensation while watching this film. Okay, I did actually choose to go and see Aprile, and I knew about Nanni Moretti's taste for making himself the one and only star from Caro Diario, but after about half an hour of this latest installment from his memoirs I wanted to give Moretti the madre of all slaps. Caro Diario was funny, unusual, and at least a couple of other characters managed to get a word in edgeways. In Aprile, however, Moretti has exclusive rights to the dialogue, so that all you hear for an hour and a half is a high-pitched whine going on about how his politics are best, or what quirky piece of popular culture is tickling his fancy at the moment. He also finds time to slag off films that he doesn't like, something I thought was reserved for losers like me. Surely being in a position like his you'd think he'd try and make a point about cinema a little more intelligently than this. By making a proper film perhaps, one with some ideas and a decent structure, or maybe one that isn't completely dominated by his annoying voice. And when he started fawning over his newborn baby, I just wanted to go and be in the company of someone normal, preferably not a self-obsessed film director with a strange penchant for tacky music. The next time someone you don't know tries to tell you their life-story, give them a slap from me. Every blow will be a small victory in the fight against Morettiism.",1
"...however I am not one of them. Caro Diario at least was watchable for two thirds of the time, but the boring and self-centred third section of that movie gave us a taste of what was to come in this extraordinarily self-indulgent mess. Moretti says he feels a need to make this movie, but doesn't want to, whereas the viewer feels that he should stick with it, but really doesn't want to either. A film about Italian politics and elections could be fascinating, but this is not that film. At one point, Moretti and his friends are standing outside the Communist Party headquarters, discussing the interviews they are preparing to conduct with Party leaders inside, but it's characteristic of this film that we never get to see anything of them. Interposed with Moretti's political ravings are the events leading up to the birth of his son, and subsequent home movie shots of him with the baby and later the infant Pietro (the film drags us through several years and more than one election period). We keep expecting to see some definitive sequence or cogent argument, but they never come. I for one doubt that I could have the patience to ever sit through a Nanni Moretti movie again. He succeeds in making an hour and twenty minutes seem like an eternity.",1
"Before Stan Laurel became the smaller half of the all-time greatest comedy team, he laboured under contract to Broncho Billy Anderson in a series of cheapies, many of which were parodies of major Hollywood features. Following a dispute with Anderson, Laurel continued the informal series of parodies at Joe Rock's smaller (and more indigent) production company.<br /><br />Most of Laurel's parody films were only mildly funny at the time, and even less funny for modern audiences who haven't seen the original movie which Laurel is parodying. 'West of Hot Dog' is a fairly generic parody of cowboy shoot-'em-ups. It's marginally a specific parody of 'West of the Pecos', an oater released two years earlier with no major actors. Since 'West of the Pecos' was never a huge success, it's difficult to see why Stan's film unit chose this particular movie as a target for their lampoonery, much less why they waited so long after its release to parody it. And where did they get that title 'West of Hot Dog'? Possibly it's down to the fact that 'Hot dog!' was a sexual interjection favoured by American lechers in the 1920s. (As in the opening scene of the stage play 'Machinal'.) <br /><br />'West of Hot Dog' was produced and co-directed by Joe Rock. Among his many other achievements, Rock introduced Laurel to Lois Neilson, and he was subsequently best man at their wedding. Full disclosure: In the last years of his life, I had the great privilege of befriending Joe Rock and interviewing him. Nearly ninety years old at the time, Rock's memory was impressively clear ... but he remembered nothing at all about 'West of Hot Dog', and I can't blame him. This movie is eminently forgettable.<br /><br />The leading lady's character is named Little Mustard: If that's meant to be a parody of something in 'West of the Pecos', I don't get it. There are a couple of 'impossible' gags here, including Laurel's method for mounting a horse. For just one moment in this movie, Stan Laurel reminded me of the great Buster Keaton when he suddenly broke into a run. 'West of Hot Dog' is vaguely similar in subject matter and tone to Keaton's short comedy 'The Frozen North', but Keaton's version is much funnier. The plot of this film somewhat anticipates a situation in Keaton's feature 'Our Hospitality' but (again) suffers by comparison: here, two tough varmint brothers expect to inherit the Last Chance Saloon, but the previous owner has bequeathed it to weakling tenderfoot Stan. However, the brothers will become the legal heirs if Stan dies. Hmmm...<br /><br />Seriously, though: is such a bequest legal? As soon as Stan takes possession of the property, surely any further questions of ownership or inheritance become his decision, not the previous owner's decision. I had plenty of time to consider such points of law while watching this dull comedy.<br /><br />At one point, a gag involves some crude animation drawn directly onto the film stock. It looks cheap and isn't funny.<br /><br />This 'Hot Dog' is no weiner, and no winner: it's just a whiner. My rating: one point out of 10. Hang on, Stan: in a few more years you'll be one-half of a comedy legend.",1
"Back in the day, I remembered seeing dumb Nintendo Power comics that had the same artwork as this show... and then word came up that this show was a coming to a television near me! I was not estatic, but curious... I was curious about how bad this show was gonna suck. My friends all said that this show had no real meanings and was too silly for straight people like me to enjoy (i'm actually gay), so I decided to watch the show with low expectations.<br /><br />WHAT A HORRIBLE EXPERIENCE!!!!!!!!!!! First off, I hate the new characters. Tiff and Tuff are so dumb and I hate how so many fanboys drool over Tiff, it's sad. I also hate how they made Chef Kalasaki (or whatever his nonstraight name was) a good guy who owned a restaurant. Bad move, 4Kids TV! Escargoon is nothing but a loser adviser to the King Dedede (who sucks big time in this show) and I hate the face of that one company that keeps supplying Dedede with those awful weapons to destroy Kirby. So stupid, I hate this show.<br /><br />I then began to hate Kirby even more since it was obvious Nintendo was just aching to get Kirby some popularity. Kirby'll never beat Mario in the fight for coolness, and Kirby will always be nothing but a tiny little cream puff of gayness. NUF SAID!!!",1
This insipid mini operetta featuring a Eddy-McDonald prototype in a Valentino scenario is so bad it becomes an endurance exercise after five minutes. It's silly from the get go as this brevity opens two military men discussing the lack of manliness in the son of one of the officers. In under a minute he is packed off to Morrocco where he lives a double life as the Red Shadow; the leader of an Arab tribe that would rather sing than fight.<br /><br />Alexander Gray and Bernice Clare possess fine light opera voices (with little acting ability) and there's a decent bass in there as well but the acting is so haphazard scenes so ill prepared you get the feeling they are making things up as they go along.<br /><br />This two reeler was part of a larger stage production that lists six writers. With more room to spoof and warble the show may have had some entertainment values but this rushed quickie is little more than an insult to an audience waiting for the feature presentation.,1
"Getting lost in space frozen for 15 years, that's unlikely. Falling into a star... improbable. Falling into it the day it goes supernova and explodes... ludicrous. Getting rescued by a ship just then... priceless.<br /><br />No, it's not Zaphod Beeblebrox's Heart of Gold to the rescue. It's also not the Parent of the Year awardees. After sentencing her daughter to two years' solitary confinement on an abandoned spaceship, the mother encourages her to get drunk and wander off alone with the strange man they've picked up. This foreshadows their prowess in hand to hand combat, which makes up most of the film's action. Combat highlights include for example the psycho talking close up face to face with one woman while blindly pointing the gun behind him at the other about six inches away, who obligingly simpers in the line of fire.<br /><br />In the end, the family of three abandons the metropolis-sized ship they were planning to use to observe the supernova until the last instant because it is too slow to escape the blast wave, instead using the psycho's fighter ship which they've refueled in one minute with 1600 pounds of gas propellant from a 0.7-kiloton missile. You have to love those hard sci-fi statistics! <br /><br />As long as Hollywood treats writing as an irrelevant frill, they'll continue making movies not fit to run at 3 am on the Sci fi channel.",1
"A pretty average scifi film. The plot was more or less obvious from the start. Although the acting was reasonably good, the writing seemed very cliched, using ideas taken from numerous films.<br /><br />The basic plot: Scientists working on a deep space research platform rescue a fighter from crashing into the red dwarf that they have been orbitting. Onboard they find a stasis pod, which coincidently malfunctions at that very moment. After 2 or 3 minutes of the man in the pod waking up, you realise that he is a complete lunatic. Something which totally escapes the 3 person crew of the research ship...<br /><br />After that it becomes a rip off every other film involving a psychotic madman terrorising innocent victims, overall I think Speed 2 was a better exploration of the subject matter, which I didn't consider to be a good film either.<br /><br />Not a good film, get Aliens out and watch that again.<br /><br />",1
"On a distant planet a psychopath is saved from execution by a space monk. He releases a few fellow inmates and breaks out of the prison in a spaceship. They dock onto a ludicrously enormous spacecraft that is orbiting a supernova star. This massive craft is populated by only three people, presumably because the budget of the film did not extend to hiring many actors. Anyway, to cut a long story short, the three goodies end up in a game of cat and mouse with the baddies.<br /><br />The psychopath in this movie is curious in that he is annoying. 'Annoying' is generally not a term one would use to describe a lunatic - unhinged, frightening, dangerous maybe but not 'annoying' but he is. The three people manning the giant ship are seriously unconvincing as warranting such important roles - this ship is practically the size of a city! Considering that the film is set approximately 50 years in the future, it is somewhat optimistic that such a huge man-made craft could exist, never mind the fact that it is used for such a relatively mundane task. Despite the vast size of the spaceship, the crew all have appallingly kitted out, tiny rooms and the dining room consists of what appears to be a plastic table and chairs. But there are a lot of corridors.<br /><br />The film is fairly well acted and it works as an averagey sci-fi thriller. But nothing great.",1
"Despite unfortunately thinking itself to be (a) intelligent, (b) important and (c) interesting, fortunately this movie is over mercifully quickly. The script makes little sense, the whole idea of the sado-masochistic relationship between the two main characters is strangely trite, and John Lydon shows us all, in the space of one movie, why he should never have let himself out of music. His performance is one-note and irritating.<br /><br />The only positive thing to be said is that Harvey Keitel manages to deliver a good turn. His later Bad Lieutenant would show just how badly good actors can act, but mercifully his performance here is restrained.",1
"I saw this on DVD ( It`s known as CORRUPT in this format ) and the blurb on the casing really hyped up how Harvey Keitel`s character Frank is so much like the one he played BAD LIEUTENANT in "" This gritty and powerful police thriller "" . What the casing didn`t mention was that this is an old Italian movie . How old is it Theo ? Well when a character plays music he doesn`t put on the CD player , he pulls out a big plastic pancake thing , puts it on a sort of revolving hob where a sort of mechanical arm touches the pancake thingy causing music to be heard . You see my point about this being an old film ? The DVD case gave no clue this was a movie made 20 years ago . It`s also a film with poor production values like so many other Italian films masquerading as American ones . With the exception of Keitel the cast are awful though Johnny Rotten`s performance is bizarre rather than terrible , the cinematography is static with the picture and sound quality giving the impression that I was watching a fourth generation pirate copy ( I don`t know if it`s down to a dodgy DVD or if it`s a very bad film print ) and worst of all is Ennio Morricone`s score . It`s impossible to belive the man who did the irritating intrusive incidental music for CORRUPT is the same one who did the music for those Clint Eastwood westerns.<br /><br />All of this is a pity because CORRUPT does have its moments . It`s by no means the greatest psycho thriller ever devised but it did hold my interest and as always Keitel puts in a good performance as a violent nutcase cop . Just a pity the rest of the movie didn`t match up to his high standards",1
"Encouraged by the positive comments about this film on here I was looking forward to watching this film. Bad mistake. I've seen 950+ films and this is truly one of the worst of them - it's awful in almost every way: editing, pacing, storyline, 'acting,' soundtrack (the film's only song - a lame country tune - is played no less than four times). The film looks cheap and nasty and is boring in the extreme. Rarely have I been so happy to see the end credits of a film. <br /><br />The only thing that prevents me giving this a 1-score is Harvey Keitel - while this is far from his best performance he at least seems to be making a bit of an effort. One for Keitel obsessives only.",1
"I thought Harvey Keitel, a young, fresh from the Sex Pistols John Lydon, then as a bonus, the music by Ennio Morricone. I expected an old-school, edgy, Italian cop thriller that was made in America. Istead, I got a mishmash story that never made sense and a movie that left me saying: WTF!!! Too many unanswered questions, and not enough action. The result: a potential cult classic got flushed down the toilet. Keitel and Lydon work well together, so maybe Quentin Tarantino can reunite these guys with better script. Oh, and the Morricone score: OK, but not memorable.<br /><br />Overall, not a waste of time, but not a ""must see"", unless you are a hardcore Keitel fan.",1
"TOM BROWN'S SCHOOLDAYS <br /><br />Aspect ratio: 1.78:1<br /><br />Sound format: Stereo<br /><br />In late 19th century England, young Tom Brown (Alex Pettyfer) is sent to the public school at Rugby where he experiences the reforms of a radical new headmaster (Stephen Fry) and stands up to the school's resident bully, Flashman (Joseph Beattie).<br /><br />Already the subject of numerous screen adaptations - most notably Gordon Parry's superior 1951 version - Thomas Hughes' evergreen novel gets the early 21st century treatment, courtesy of screenwriter Ashley Pharoah (TV's ""Where the Heart Is"") and director David Moore (THE FORSYTE SAGA). It's pleasant enough, and watchable, but it's also rather staid and dull, distinguished only by Fry's sincere performance as the new principal determined to sweep away some of the school's most dubious 'traditions', and by the introduction of a possible new star in 14 year old Pettyfer, a talented kid with the kind of effortless charm and vivid good looks that should take him all the way to Hollywood and beyond. Otherwise, this is typical UK TV fodder, the kind of stuff favored by executives eager to fill the schedules with 'prestige' product, even one as thoroughly unremarkable as this. The UK publication 'Radio Times' described it as ""daintily odd"" and raised a querulous eyebrow over ""all of that fagging and brutality and a handsome, rakish villain torturing the life out of sweet young boys"". Quite.",1
"This tear-teaser, written by Steve Martin himself, is so unbelievably bad, it makes you sick to your stomach!<br /><br />The plot is pathetic, the acting awful, and the dialogue is even more predictable than the ending.<br /><br />Avoid at all costs!",1
"This film is a flagrant rip-off of one of the best novels of all time, Silas Marner by George Eliot.<br /><br />The details of the film shown on IMDb do give acknowledgement to the original authoress but I did not see this at the beginning of the film, only a credit at the end of it saying ""suggested by the book Silas Marner"". Suggested? It was nothing but a complete rip- off of all the essential elements of the story:<br /><br />A wronged and sad old man, an artisan, poor and lonely, has all his money stolen. One night a child wanders up to his door as her mother lies dying in the snow outside. The man takes her in and brings her up until one day the local squire (or rich politician here) demands to adopt the child. It is he who has fathered the child during an illicit affair years before. The battle then ensues as to who should have legal custody of the child.<br /><br />In this and every other aspect of the film, the story is exactly the same. In only one can I find a difference. Silas Marner had epilepsy - but perhaps that would have strained the acting abilities of Mr Martin too far. On top of that he has his hair dyed in some carrot juice concoction (presumably to make him look younger, but actually making him look more the clown that he is)! There is also the addition of meaningless jokes, that this offbeat comedian cannot resist bringing into the story which have no part in it and only detract from the profoundness of the story. Like when the child cries in the courthouse declaring she can only be happy with the man who has fathered her all these years. This is conveyed in the film by the girl applying nasal decongestant to the bridge of her nose to make her tearful!<br /><br />I am surprised that legalities and integrity within the film industry permit such a film to be made. If I was a trustee of George Eliot's I would insist on reparation. If I was Steve Martin I would send the profits to that estate, or to the poor. At the very least it should be entitled Silas Marner - adapted by S Martin. Or better still removed from the archives!<br /><br />If you are interested in this story - and I hope you are - dismiss this completely and watch Silas Marner. Or read the book! The BBC made an excellent adaptation of it in the 1980's.",1
"There is something kind of sad about seeing someone who is so good at doing something try to do something very different ... and end up being mediocre. I was thinking about Jordan playing baseball, but the same applies to Steve Martin.<br /><br />This movie is reasonably well acted and directed, but the script is a stinker. Martin did a great job adapting a classic story into a comedy in ""Roxanne"", but this effort to bring a Victorian drama to the contemporary scene smacks straight into a wall of implausibility. If you want to see an old story updated with some style, best to rent ""Great Expectations"".",1
"Just got back from a free screening and I'm very glad I didn't pay to see this very sub-par film. The theater was full and the crowd was a mix of kids and adults. It seemed like it was just the kids who were laughing at all the slap-stick and fart jokes though (good god they loved to hit these poor mice in the crotch a lot!). The movie is pretty juvenile, unintelligent, predictable, and mostly annoying. The characters just seem to be thrown together to fill in empty space and the relationships between them all seemed very forced with no charm at all.<br /><br />Visually, the film is about average with nothing that really stands out. They did a decent job of mimicking the clay look from Wallace and Gromit, but other than that it's very forgettable imagery.<br /><br />Although I was really bored throughout the whole film, I chuckled a couple times. It's not an absolute failure, but I most definitely would not want to watch it again. If you're a parent with kids (and you don't care that your kids see mindless cheap-jokes) then feel free to take them to see it, but everyone else shouldn't waste their money.",1
"A few months ago, I was involved in a debate with another IMDb poster (Hey, Kmadden) about this film. The poster insisted that if I gave 'Flushed Away' a chance, I would like it. Based partially on that argument, I agreed to watch the film.<br /><br />'Flushed Away' has good intentions (At least on Aardman's part), but lacks the strength to pull it all together. Its best asset is sewer rat/boat captain, Rita (Played by Kate Winselt), who, IMO, should have been the movie's main character instead of Roddy (Hugh Jackman). Rita's cool, tough, and interesting, while Roddy spends much of his screen time sniveling.<br /><br />One of the things that bothered me most about 'FA' is the repetition of jokes that aren't funny to begin with. When Roddy gets hit in the crouch, the film makes sure he gets hit five more times immediately. ""My name's Shocky,"" says one of Rita's brothers, who then electrocutes Roddy at least three times. My tolerance for cheap gags that involve pain is at an all time low.<br /><br />I won't waste time griping about Katzenberg's kleptomaniac tendencies toward Pixar (One similar film's a coincidence, five's a rip off.), but I will say I'm disappointed in Aardman. They can do (and have done) so much better. Try harder next time, guys.",1
"I wandered into this movie after watching the 82-minute ""Borat"" tonight, and left quite disappointed. I was a huge fan of Wallace and Gromit, and routinely go to see animated films. That being said, I found myself nodding off and at one point nearly walked out, but stayed waiting for this film to get better. Never happened.<br /><br />The visuals are stunning and the voice work is top notch, especially in my opinion, that of Kate Winslet and Ian McKellen (I had to remind myself a few times the bulbous headed lizard villain was Gandalf and Magneto). The problem with this movie for me is it's one of those animated features for the ADD-set. It registers after the fact as one zany slapstick routine after another, weighed down by a treacle filled plot that pulls out every stop in an attempt to convey an ""Important Message."" It looks a lot like busted Oscar bait for the animated category, and considering the way it's scoring with critics, I wouldn't be surprised if the Academy gets it wrong and offers up its hardware. But if you're looking for an enjoyable animated feature about rats, take my advice and wait for Ratatouille.",1
"OK maybe a 13 year old like me was a little to old for this movie. Its about this pampered rat, who lives in a palace. Then a sewer rat flushes him down a toilet! He ends up in this rat city and meets this girl rat who has a gem a greedy frog wants. He will do anything for this gem he sends a whole army after these two rats.He plans to take the gem and to flood rat city! THe cool part about this movie is the slugs. They do all the sound effects. They sing, make noises, its awesome, its also pretty funny. OK bottom line, it is aimed at 7 year olds. Other wise, a great movie to take a younger family member to see. I didn't think the animation was real dreamworks art though, more like WAllace and Gromit. i thinkthey slacked a little on that. The movie was just decent, not worth spending $9.50 for though, sorry.",1
"Don't understand how these animated movies keep coming out, and no matter how good (or bad) it is people love it.<br /><br />I saw this movie with my two kids (5,7). They like pretty much anything animated (like most people who rated this film). The theater was almost full, and I looked forward to seeing the movie with its superb cast. To tell the truth I was bored silly. It was unbelievably predictable and just plain unfunny. There were a couple chuckles throughout the film and that was it. Of course they tried time and time again to get the cheap laugh, but just didn't work. My son almost always says to me that he wants the DVD after we see an animated movie, but not on this one. My daughter fell asleep half way through. Also, the kids thought the character animation looked weird. I haven't heard that from them since seeing The Polar Express, which gave my daughter nightmares.<br /><br />Trust me, I'm not the type who looks for the negative in everything. But quality is quality, and like so many animated movies they throw out there, it has very little.",1
"From the creators of Shrek.. OK, that grabbed my attention.<br /><br />Well the creators of Shrek also made Madagascar. Madagascar was half as good as Shrek.<br /><br />And now Flushed Away is half as good as Madagascar.<br /><br />That means Flushed Away isn't good. The animation and all that special effects were extremely good but the movie wasn't.<br /><br />The story of this movie was only meant for kids. It's seriously not possible for adults to actually love this flick.<br /><br />But there were many jokes meant for adults. I bet kids dint understand the jokes.<br /><br />Despite that I dint like this flick.<br /><br />I am completely disappointed. 4/10",1
"So don't even think about renting this from the shops, because this is one hell of a bad movie. You'd think that JJ Abrahams had written this movie. Basically, a rat is flushed down the toilet and somehow has to get back out. Fans of the completely terrible ""Shrek"" might enjoy, but ""Wallace & Gromit"" fans will probably turn away in disgust. Also, why didn't they do it in plasticine or clay? I mean, CGI animation?? For an AARDMAN movie??!! Obviously, Aardman lazed around while they let Dreamworks do the whole thing. Wrong, wrong, WRONG!!! Nearly every single character is awful, apart from that freaky frog guy, who is just right for a movie villain. But everything else about the movie is DULL, DULL, DULL!!! I almost fell asleep with boredom watching this movie. No, wait, actually, I DID fall asleep with boredom watching this movie. It's just terrible. But thankfully, it's not as bad as ""Shrek.""",1
"Let's just say it in simple words so that even the makers of this film might have a chance to understand: This is a very dumb film with an even dumber script, lame animation, and a story that's about as original as thumbtacks. Don't bother -- unless you need to find some way to entertain a group of mentally retarded adults or extremely slow children. They might laugh, especially if they're off their meds. There's a special kind of insult in a film this ridiculous -- not only do the filmmakers apparently think that children are brainless idiots who can be entertained with claptrap that cost approximately zero effort, but they don't even bother to break a sweat inserting a gag here and there that an adult might find amusing. This film, frankly, ticked me off royally. Shame on you for stooping so low.",1
"Oh if only I could give this rubbish less than one star! There were two mildly amusing parts in the whole film and that is it! one was where a line or two from the song Don't Worry, Be Happy was sung by the slugs and the other was where Roddy fell of the toilet roll and landed with his feet and legs apart so that everything else he landed on on the way down hit him in the groin. That is it there was nothing more amusing than that, at least not for me anyway! Doctornappy2 is not right in saying 'Fans of the completely terrible ""Shrek"" might enjoy, but ""Wallace & Gromit"" fans will probably turn away in disgust.' As I loved Shrek 1 2 and 3 and I also love Wallace and Gromit. You see what it boils down to is that if an animation is done extremely well then it is definitely worth watching, this however was about as far from done well as you can possibly get! The continuity mistakes were too big in number. Some were pointed out by the makers of this site others were not. I won't point out all of the others, but here are a few more to see: When the young daughter leaves at the start of the film the catch to the cage door comes down and the hook part of it that is on the right clearly goes back around behind the round knob thus effectively making sure Roddy would not be able to get out and yet he does just by simply kicking at it. At one point the ruby falls down Roddy's back and gets pushed straight up into the the air by Rita all the while the ship is moving forwards. In the next scene Roddy has caught it again. This is impossible. Seeing as how the ship is moving forwards the only place when the ruby was ejected out from under the back of Roddy's shirt the only place it could have landed was in the water not in Roddy's hand. There was a third one I wanted to point out but for now I have forgotten it.<br /><br />Too many, for want of a better word, 'jokes' were repeated in one way or another, there was not enough time to establish any sort of connection with any of the characters, the characters were hollow, shallow and empty, and the whole film left you wanting....wanting to watch 85 minutes of anything else! Paint drying or grass growing are two superb options!",1
"Ultimately too silly and pointless. Yes there is the gilded cage metaphor but probably most kids would miss that. Forgettable. Instantly.<br /><br />Animation is, as we have come to expect, super-real. The plot-line could best be described as thin but tenacious. Although the ending seemed arbitrary to me.<br /><br />The sewer underworld is a suitably disgusting reflection of the world above and, somehow, wealth and money seem to count for a lot there too. Oh yes, and there's a romantic interest with the female being the smarter, more savvy and go-getting of the pair - this in itself is rapidly becoming a tiresome (anti) stereotype. Probably your kids will love it though.",1
"Can anybody do good CGI films besides Pixar? I mean really, animation looked antiquated by 2006 standards and even by 1995 Toy Story standards. Or maybe they spent all their budget on Hugh Jackman. Whatever their reasoning, the story truly did suck.<br /><br />Somehow, Hugh Jackman is a rat - a rat that is flushed down a toilet. Yeah I know, seems stereotypical. But then the sewer mimicked the ways of London - to an extent. Throw in a promise of jewels (????) and an evil(??) frog and you get a pathetic attempt at entertainment.<br /><br />I would like to say something entertained me. Maybe the hookup in the movie? Or maybe the happily-ever-after rat relationship. But nothing did. It had the talent, but it blew up. D-",1
"If your idea of entertainment is watching graphic footage of people being run over by cars (you get to see a woman passing under the front wheel, being twisted as the car passes over her before she goes under the back wheel -- and they show it twice in case you missed it the first time) then this is the documentary for you. Admitedly I didn't watch any more of this very disturbing piece of voyeurism, but that was enough for me. Maybe the rest is even better.<br /><br />I wonder how long it's going to take for television networks to start showing slush movies. Perhaps game shows based on self-mutilation might be nice.<br /><br />I already know that there are disturbed people in the world and that horrible things happen. I don't need to see the proof on the TV masquerading as entertainment.",1
"""The Cat's Meow"" contains a few scenes that boast intelligent dialogue, and some fine performances, a few of which surprised me. Eddie Izzard is more effective than I expected as Chaplin (partly thanks to an excellent hair and makeup job by some talented designer); Joanna Lumley is compelling as novelist Elinor Glyn; and Kirsten Dunst is winning as Marion Davies (though why movies never use her real-life stutter is difficult to explain). But these elements don't add up to a successful whole. The screenwriter seems to have worked very hard on certain scenes--the meetings between Davies and Chaplin are particularly well crafted--but not so hard on the big picture. Several minor characters don't need to be there, and don't behave consistently. The basic plot is full of illogic (e.g., why does Thomas Ince think it's a good idea to tell Hearst something he really doesn't want to hear?), and the party scenes are repetitive and tiresome. I'd like to think a trip on Hearst's yacht was more fun than the movie indicates. Davies is characterized as a standard bubbly Flapper type, which isn't really accurate, and the screenwriter's ideas about Chaplin and love are implausible. <br /><br />Strangely, Bogdanovich, who seemed so connected to the Thirties in ""Paper Moon"", lacks a similar affinity for the Twenties. He insisted the excellent costume designer use only black and cream, which gives the party guests a very artificial look, and plays only the most stereotypical songs of the period (e.g., ""Yes, We Have No Bananas""). When Hearst insists everybody ""Charleston, Charleston!"" it looks as if the actors had a ten-minute dance lesson just before the scene was shot. <br /><br />The lives of silent film stars can make fascinating movies, I'm sure, but not this time.",1
