review,target
"What? Is Jamie Foxx supposed to be funny?Does he really believe he is funny?Well, it's funny watching his confidence in being funny.The man has no identity whatsoever...I mean you can immediately see who his idols are, Denzel Washington and Martin Lawrence, because he tries really hard to imitate them in most of his movies.The only problem is that he does it bad, uneven, and what comes out are some parts where he somewhat looks like Denzel, with that macho-s**t attitude and then abruptly goes to being Martin Lawrence, the funny and clumsy-silly comic. There's no personal touch to all that, I mean he contributes nothing to the personality he tries to sell, and I'm sure he has nothing to say personally. He really is Mr. Dull-boy in person.<br /><br />I was really hoping Hollywood, and the black community in America would find somebody better to launch into super stardom, like Don Cheadle for example, but perhaps the pathetic Jamie better represents the generation that remixes the old.",0
"I love Jamie Foxx.<br /><br />And I enjoy 99% of all movies I see.<br /><br />And I walked out of this one.<br /><br />Now, I admit, it may have had something to do with the two middle-aged white women in the back of theatre who laughed at every little thing (""Oh no, Jamie's knocking on a door! HEE HEE HEE!""), but... this was just so incredibly annoying. There could be no sustained camera shot, and no camera shot from a conventional angle... everything had to be in-your-face, loud, and annoying.<br /><br />The bad guy tried to be smooth and Malkovich-like, but at this point, it's just old and tired. He brought nothing new or interesting. From all the characters, too many lines you saw coming, too many you've heard before, and too many ""tough guy"" lines... and I don't mind that sort of thing, really, as long as there's a bit of originality to it. In fact, pretty much the entire supporting cast just sucked.<br /><br />I love Jamie Foxx, and I think he's really funny, and I thought he was funny in this movie... but not nearly funny enough for me to endure everything else. <br /><br />This movie needed less shoot-em-up, less annoying camera shots, more emotion, more feeling, and more Jamie Foxx. I gave it a 2.",0
"This is the first time I ever saw a movie with Jamie Foxx, and I bet it will be my last. I failed to see why he was funny, although people in the audience thought it was very funny when he made a face to the camera, or for saying ""I am going to take a shower"".<br /><br />The plot is completely predictable. The bad guy comes after the good guy. The good guy has a woman, so the bad guy uses her. In between, the officials screwing up. The final scenes are utterly unbelievable. You spend 2 years and millions of dollars chasing a guy, but you don't do your home work to solve a trivial riddle?<br /><br />There's no great acting, there isn't much of a plot or storyline, and the shooting is done MTV style. Don't waste your money on this one.<br /><br />",0
photography was too jumpy to follow. dark scenes hard to see.<br /><br />Had good story line too bad it got lost somewhere. Too noisy for what was really happening Bottom line is it's a baddddd movie,0
"Sometimes a movie is so comprehensively awful it has a destructive effect on your morale. You begin to really ask yourself, what does it mean for our society that the standard is so terribly low? Can they honestly expect that we'll endure this many clichés and still be entertained?<br /><br />Of course, it is still a Hollywood mainstay to make the GUN the major character, plot device, and the source of all conflict and resolution in films. Character needs a gun. Gets a gun. Can't do that because he has a gun. Puts his gun down first. OH MY GOD What are we going to do!? He has a gun! He waves it around, acting more malicious than real human beings ever do. He pushes it in someone's face for 90 minutes, shouting questions. The hallmark of any conclusion will be the comforting sound of police sirens. <br /><br />It's a real challenge to make such a tired, hackneyed formula work again; a film has to be very clever and well executed. This one is neither. It has no life and no personality, and it will suck these components from YOU. it will make you feel WORSE about living in the time and space that you do. Really, who needs that!? So yes, I'll say it: I think this may well be the worst film I have ever seen. Anyone who was involved in the making of this sub- mediocre soul killing trash should be publicly embarrassed for the disservice they've done to us all.",0
"Well, i can and will be very short. This is a wrong-balanced, non-convincing film that could have been a little bit better. The script seems to not know which way to go ... from funny to cliche-wise serious... it's a bit silly. That plus too much sentences we have heard before ""the hacker is in florida, or no, he is in madrid, no he is in ... , he is screwing the signal"". <br /><br />4 out of 10",0
"Jamie Foxx is fun but this movie has been done before. The bad guy plays a ""malkovichian"" character from ""In the Line of Fire"". The cops will do anything to find the bad guy - and of course the good guy has two sets of bad guys and one set of cops after him - all the while he is just trying to turn over a new leaf...",0
"Jamie Foxx is my favorite comedian. However, I feel that he sold out in order to gain his first big budget lead role. Foxx follows in the footsteps of the likes of Chris Tucker, Martin Lawrence and Dave Chapple, who have all seen their talents wasted by stereotyping producers who think black males who commit pretty crimes is a funny concept (See: Money Talks, Blue Streak).<br /><br />Okay I laughed a few times and granted all of these comedians continue to pick up hilarious roles, but I would love to see these guys branch out ala Marlon Wayans portrayal in Requiem to a Dream. Or In Living Color's Tommy Davidson and Damon Wayans moving performances in Spike Lee's satire Bamboozled.",0
"After a day at work, I sat down to relax and turned on the movie channels. The movie came up on the guide and sounded interesting so I tuned in just before it started. The first 30 minutes were enough to make me interested, but the lack of acting ability in Jamie Foxx and the slow plot movement made me want to get up and find food during the movie. If there is any credit to be given for acting in this movie it should go to David Morse who at least tries to make the movie interesting. All in all, don't plan on impressing your friends by picking this one as a renter for a movie night.",0
"...that Jamie Foxx would ever deliver such a wonderful, Oscar-winning performance. One of the reasons why I was so impressed with Foxx's performance in ""Ray"" was because from watching his hammy, obnoxious acting in movies like ""Bait"" and ""Booty Call,"" I would never imagine he would ever hold the Oscar. If people told me five years ago that Jamie Foxx was one day going to win an Oscar, I would laugh right in their faces. Who knows? Maybe he's better off sticking to drama, because if you watch ""Bait,"" it's clearly evident that comedy is not his forte. I swear, Jamie mugs so much in this movie that I'm surprised his face didn't fall off. And why does he have to do those stupid voices at every chance he gets? Anyone familiar with comedians like Bob Newhart and Steven Wright knows that doing comedy doesn't require being loud and obnoxious. If a joke is funny, it's funny. If it's not funny, then doing some crazy accent is not going to make it any funnier. The problem I have with some comedians who decide to try acting is that they favor getting laughs over being in character. In real life, normal people don't always have witty comebacks and quips. Like Albert Brooks said in an interview discussing his character in ""Taxi Driver,"" it's important to be funny as your character, rather than be funny as a comedian. A prime example of Jamie violating that rule is the nauseatingly awful scene where his mug shots are being taken, and he starts posing for the photographs like a model. If a regular person were being thrown in jail, would he really be acting goofy while having his mug shots taken? And wouldn't the police try to scold him if he was? There are many scenes like that throughout the film. Another awful sequence is one where Jamie is on the unwittingly on the phone with the villain, and he starts doing a phony Caribbean accent. Not funny! Not to mention Jamie never seems to acknowledge the timing of a joke. Giving a comedic performance requires patience, whereas he goes straight to the punchline, whether it's the right time for it or not. I'm not even a big Mike Epps fan, but even his performance is good in comparison to Jamie's. As a matter of fact, this is the first time I felt somewhat relieved whenever he would appear on screen. Epps has the same flaws when it comes to comedy, but at least he chooses a more low-key approach. One of the few bright spots in this clunker of a comedy is David Morse, a highly underrated actor mostly known for his supporting roles as villains. He seems to be the only actor in the film concerned with grounding it in reality. However, fellow ""Green Mile"" star Doug Hutchison is disgustingly over-the-top as the villain. A big surprise, considering he gave a superb performance in ""The Green Mile,"" also playing a heavy. Antoine Fuqua has proved his directing chops in movies like ""The Replacement Killers"" and ""Training Day."" Even in ""Bait,"" he shows he can direct a hell of an action sequence. His only problem seemed to be in disciplining Jamie Foxx, who probably improvised half the script with one bad joke after another. Unless you're a die-hard fan of Foxx, please don't take the bait.",0
"The plot of this terrible film is so convoluted I've put the spoiler warning up because I'm unsure if I'm giving anything away. The audience first sees some man in Jack the Ripper garb murder an old man in an alley a hundred years ago. Then we're up to modern day and a young Australian couple is looking for a house. We're given an unbelievably long tour of this house and the husband sees a figure in an old mirror. Some 105 year old woman lived there. There are also large iron panels covering a wall in the den. An old fashioned straight-razor falls out when they're renovating and the husband keeps it. I guess he becomes possessed by the razor because he starts having weird dreams. Oh yeah, the couple is unable to have a baby because the husband is firing blanks. <br /><br />Some mold seems to be climbing up the wall after the couple removes the iron panels and the mold has the shape of a person. Late in the story there is a plot about a large cache of money & the husband murders the body guard & a co-worker and steals the money. His wife is suddenly pregnant. <br /><br />What the hell is going on?? Who knows?? NOTHING is explained. Was the 105 year old woman the child of the serial killer? The baby sister? WHY were iron panels put on the wall? How would that keep the serial killer contained in the cellar? Was he locked down there by his family & starved to death or just concealed? WHO is Mr. Hobbs and why is he so desperate to get the iron panels?? He's never seen again. WHY was the serial killer killing people? We only see the one old man murdered. Was there a pattern or motive or something?? WHY does the wife suddenly become pregnant? Is it the demon spawn of the serial killer? Has he managed to infiltrate the husband's semen? And why, if the husband was able to subdue and murder a huge, burly security guard, is he unable to overpower his wife? And just how powerful is the voltage system in Australia that it would knock him across the room simply cutting a light wire? And why does the wife stay in the house? Is she now possessed by the serial killer? Is the baby going to be the killer reincarnated? <br /><br />This movie was such a frustrating experience I wanted to call my PBS station and ask for my money back! The ONLY enjoyable aspect of this story was seeing the husband running around in just his boxer shorts for a lot of the time, but even that couldn't redeem this muddled, incoherent mess.",0
You'd better choose Paul Verhoeven's even if you have watched it.,0
"The episodic version of Robert Heinlein's Starship Troopers plays out at a deathly slow pace, following Johnny Rico leaving his parents, the (not very attractive) girl he lusts for, and joining the mobile infantry. The aliens in the show are nothing like the barbaric bugs from the film, instead being squid-like monsters that shoot lasers out of their mouths.<br /><br />Throughout watching this version, I was continually amazed at just how fruity they've managed to make the whole thing. The show is concerned mostly with the relationships between the recruits, and the aching, prolonged gazes they give each other through their battle armour visors, with 80s synth pop sometimes arriving *during* the sparse battle sequences which at last turning up in the final few episodes. In terms of construction, it owes a debt to Top Gun, sharing much in terms of pacing and content (and all that implies).",0
"1 How is it that everyone can understand each other perfectly without devices like universal translators or translator microbes? Did the creators of this show realize that people who were taken from different parts of the earth, in different time frames (Attilla the Hun wasn't a contemporary of preliterate Hellenic cultures, nor were the Vikings contemporary to the Pyramid builders) speak different languages and can never develop a language so similar to modern day English(except for the inflections they ""do not"" use), which has been influenced by Latin, ancient Greek, Danish and French? <br /><br />2 Cultural differences can't be overcome so easily, trust has to be won, yet everywhere the team arrives they are welcomed without any suspicion and start ordering people around like they are their appointed leaders. Of course real fans would comment that they are perceived as gods. The people they meet should be shocked by their technology and accuse them of witchcraft and the like.<br /><br />3 Historical background: none. Visually it might vaguely remind you of Greek or Viking culture, but anyone can dress in a bunch of tablecloths or run to a local costume rental for a plastic helmet with horns and claim to look the part. A small-town theater group probably has better props.<br /><br />4 Boring! Another lame Canuck production, which inexplicably ran for ten long years. As a kids show it could make the grade, but anyone who has a little knowledge about human behavior and language couldn't bear to even watch the first twelve episodes of season 1, like I just did. I very much wanted to believe I had found a decent sci-fi show, otherwise I would shut it of and cleansed my computer of this refuge after the first five minutes!",0
"Having seen the first ten episodes, I must say this show sucks. <br /><br />What bothers me the most, is that the show was shot in Canada. I know it's cheaper, but they should have shot it in California, so we could have had scenes in the desert. That would have been more true to the movie. The first scene where they are outside in another world is in the mountains, with lots of pinetrees where it looks cold. That does'nt feel very Egyptian. What worked so well in the movie was that it felt like you were in the ancient Egypt. Here it feels like they're running around fighting aliens in a Canadian forrest. And it's so lame that appaerantly, on other planets, the fall comes as well. You can see leaves on the ground in the forrests that all look like forrests outside Vancouver. It just makes the show even more unbelievable and dumb. <br /><br />And then there is Richard Dean Anderson. He is no Kurt Russel. Sure he does a decent job and he tries to copy Russels performance a little bit, but he is just not as cool as Russel. And not nearly as good an actor as Russel. And Russells way of playing O Neill, well he was much more cynical. Andersons O Neil, is way too soft. I liked it that Russels version just did'nt give a s*** and had no trouble detonating the bomb until the very end of the movie. <br /><br />Michael Shanks does a really good job as Jackson though taking over from James Spader.<br /><br />Teal'c is a really annoying character. He is Jaffa. Not a Jaffa. Just Jaffa. Aaaarrgh!! A former bodyguard of a pathetic Ra character, seen only in the pilot and in one other episode so far. Teal'c speaks talks and acts like a robot. I've seen better acting from Jean Claude Van Damme.<br /><br />And the fact that Teal'c and the Ra character and the people they saved in the movie, can speak English all of a sudden is also incredibly dumb. What made the aliens so scary in the movie was that they spoke an ancient language and were real monsters. <br /><br />As for the special effects, they are really good in the pilot. But the very rare effects in the actual show are badly done and looks cheap. Especially a planet they visit with crystals. It's so obvious they walk around on a soundstage with a badly made painting in the background. It's an insult to us viewers that they made it look so cheap. Especially when they could have made it in front of a bluescreen with cgi backgrounds. <br /><br />The X-files had better effects when they aired their first episodes in 1993. That was 4 years before SG-1 started. And they did'nt have the apparent two million dollar budget per episode, that SG-1 supposedly had. They must have spend all the money on catering. Because I don't see it on the screen. <br /><br />Incredibly boring and pointless show, that could have been great if they had shot the show in Hollywood with a bigger budget and better writers and better characters.",0
"Assuming this won't end up a straight-to-video release, I would have to say void this title at all costs. Unless you're bored of good, well-executed movies, that is. I saw this last night at AFI Dallas, and I left with 20 minutes remaining, simply because I didn't care anymore (about the plot, not about insulting the director...that is awkward). When you can spot a goof only 5 minutes into the movie (a shot out, shattered window before any shots are fired...and then the window breaks with the first shot), things are going to bad. Let's just say this is only an indicator of things to come...unfortunately.<br /><br />I'll spare you all the details, but this is sub-par in every manner, even the half-assed acting by Michael Madsen is disappointing when you're expecting half-assed acting from him. And the rape scene...Christ! ""Shut up and take it"" should never be used in a rape scene. EVER.<br /><br />3/10",0
"Im watching it now on pink (Serbia TV station) and I must say this is a crap. Shallow, no acting, effects too sloppy I mean, who made this series?<br /><br />This was a stupid attempt of the Studios to make some more money on the success of the film. OK. The film was great in 1994 when it came out. But the series?<br /><br />Some times you can see how idiotic the lines are in the speech of the characters. I mean, did they actually pay someone to write that, was that someones relative at the Studio? This is no SciFi.<br /><br />The film was the bomb, the series suck.",0
"I cannot believe how popular this show is. I consider myself an avid sci-fi fan. I have read countless sci-fi novels and have enjoyed many sci-fi movies and TV shows. I really wouldn't even consider this true sci-fi. Every episode I have sat through was like a lame, watered down version of a Star Trek episode, minus anything that might make it interesting or exciting.<br /><br />It's basically a bunch of people standing around in ARMY fatigues, talking about something boring, who occasionally go through the Stargate and end up on a planet that looks just like Earth, with people who look and sound just like Humans! It seemed extremely low budget. The characters are all forgettable one dimensional cutouts, and the many attempts at humor fall flat. It reminds me when you see a commercial with a famous athlete in it, trying to be funny, but he is not. It is just sad.<br /><br />The movie was terrible as well. There is so much you can do with a portal through space, yet every place the ARMY people go is BORING! This shows no imagination! I actually thought the TV series ""Alien Nation"" from a few years back (based on the movie Alien Nation) was much better. That show actually had good story lines and decent characters. I wasn't crazy about ""Alien Nation"", but compared to this overrated crap, it was great!<br /><br />Also, unlike the great new ""Battlestar Galactica"" series, ""Stargate"" copied the look and feel of the lame movie too closely! They should have at least updated the cheesy ""toilet flushing"" special effect of whenever somebody goes through the Stargate.",0
"When I was younger I really enjoyed watching bad television. We've all been guilty of it at some time or another, but my excuse for watching things like ""Buck Rogers in the 25th Century"" and ""Silver Spoons"" is this: I was young and naive; ignorant of what makes a show really worthwhile.<br /><br />Thankfully, I now appreciate the good stuff. Stargate SG-1 is not good. The 12 year-old me would love every hackneyed bit of it, every line of stilted dialogue, every bit of needless technobabble. The writing is beyond insipid; so bland and uninspired it makes one miss Star Trek: Voyager. If your show makes me long for the worst Trek show ever, you're in trouble.<br /><br />The film Stargate is a wonderful guilty pleasure, anchored by two solid performances by James Spader and Kurt Russell, full of fascinating Egyptian architecture and culture, a wonderful musical score, and cool sci-fi ideas. With the exception of a little of the original music, none of what made the film fun appears in this show. Even Richard Dean Anderson, who made MacGyver watchable and Legend interesting, seems like he's half asleep most episodes.<br /><br />The budget must have been very low because the sets sometimes look like somebody's basement. The cinematography isn't much better, as vanilla and dull as the scripts. It amazes me that shows with a lot more style (like Farscape) and substance (like the reimagined Battlestar Galactica) have smaller, less rabid fanbases than this pap. It just doesn't deserve it.",0
"The sign of a classic movie is that it ages like a fine red wine. This movie is no Cabarnet and certainly no Casablanca. I agree with the other reviewers that the children in the movie are an unfortunate mutation that now plagues us nightly in sit-coms and the dialogue is stilted and preachy. But let's look at the obsolete theme of the movie.<br /><br />With the passage of sixty plus years of history comes wisdom. Since Watch on the Rhine, author Lillian Hellman has been exposed as a Bidenesque plagiarist with her so called real-life story ""Julia"" from her book ""Pentimento"". As one of the most odious of a plethora of Western-based USSR apologists, it is obvious her theme in the play and movie was to stir America to action to save the bloody Soviet dictator Stalin and international communism from the fascists, who had just proved their military superiority in Spain.<br /><br />As one reviewer correctly noted, this is not a pro-American play and movie, as Lillian went to her grave an American-loathing communist. This film chronicles that familiar smug stupidity of the intellectual elites that made up the American Left then, just as now the full mooner Left of The Daily Kos and Michael Moore has bought into the conspiracy theories and once again given aid and comfort to those who would destroy America.",0
"There seems to be little in the way of middle ground where Watch On the Rhine is concerned. One either likes it very much, applauding its sincerity, its liberal point of view and fine acting, or else loathes its obvious propaganda, mediocre dialogue, cardboard characters and overall tendentiousness. I fall very much in the latter category, and found the film and play,--concerning the activities of European refugees in Washington during wartime--a crushing bore, worthwhile mostly for the acting, and even then only intermittently. That author Lillian Hellman was on the side of the angels is irrelevant. Her plays were written for people who shared her point of view, and she seldom explored ideas that weren't already held by the author and audience except to point out how dreadful the ""other side"" is. Even when I find myself in one hundred percent agreement with what she has to say,--as in Rhine--I still can't stand the way she says it. Her characters are unreal, and while her ear for dialogue shows a certain facility for the way people talk she possesses no real brilliance or originality. She really had nothing new to say. I thoroughly agree with the late Mary McCarthy's long overdue dismantling of Hellman reputation some years ago. For those who think the theatre is dead or in extremis and yearn for the good old days, I urge a peek at Watch On the Rhine, as bad in its way as Angels In America, which only goes to show that the theatre had one foot in the grave sixty years ago.",0
"It as absolutely incredible to me that anyone could make the comment that this film is not preachy. It is not only oppressively preachy, but absurd, stagebound, dramatically straight-jacketed, and painfully overwrought. Watching it, one feels like an 8 year old child being punished by having to write ""I will not become a fascist"" on the blackboard 100 times.<br /><br />Now I understand that it was made during the height of WW2, and was intended to be a brave condemnation of Hitler and the terrible suffering he brought about, (which anyone would whole-heartedly applaud) and I'm sure it accurately captured the mood of the day. But it is presented in such an immature, over-obvious, sledgehammer way, it fails abysmally as a work of art.<br /><br />The only good performances here are from Paul Lukas, who brings sincerity and intensity to his role as a quietly heroic anti-fascist; and Lucile Watson as the amusingly ill-mannered rich grandmother who slowly comes to realize how dangerous the world has become. Though their rootless upbringing has subjected them to all kinds of hardships, the children are ridiculously shown as robotically well-behaved little snips. They do not even remotely resemble real human beings. And Bette Davis, a great actress, here is so one dimensionally noble I cringed every time she was on screen. Her every word, her every gesture is meant to convey how SUPPORTIVE and UNDERSTANDING she is of the SACRIFICES her husband has to make and the great CAUSE he is fighting for, that she must've been wired to receive a painful electric shock if she dared allowed any hint of doubt or shading to surface in her portrayal.<br /><br />So yes, this is a very IMPORTANT film, just not a very good one.",0
"The characters are cliched and predictable, with everyone being either snow-white pure or wholly evil. The acting is too stilted for it to be bad in an amusing, over-the-top way. It's doubly disappointing if you're a Bette Davis fan, because her character is not a typically fun Bette-Davis-type character; she just gets to frown pensively a lot.<br /><br />On the whole, neither my wife nor I found the movie to be interesting, moving or enjoyable at all.",0
"Lillian Hellman's play, adapted by Dashiell Hammett with help from Hellman, becomes a curious project to come out of gritty Warner Bros. Paul Lukas, reprising his Broadway role and winning the Best Actor Oscar, plays an anti-Nazi German underground leader fighting the Fascists, dragging his American wife and three children all over Europe before finding refuge in the States (via the Mexico border). They settle in Washington with the wife's wealthy mother and brother, though a boarder residing in the manor is immediately suspicious of the newcomers and spends an awful lot of time down at the German Embassy playing poker. It seems to take forever for this drama to find its focus, and when we realize what the heart of the material is (the wise, honest, direct refugees teaching the clueless, head-in-the-sand Americans how the world has suddenly changed), it seems a little patronizing--the viewer is quite literally put in the relatives' place, being lectured to. Lukas has several speeches in the third-act which undoubtedly won him the Academy Award, yet for the much of the picture he seems to do little but enter and exit, enter and exit. As his spouse, Bette Davis enunciates like nobody else and works her wide eyes to good advantage, but the role doesn't allow her much color. Their children (all with divergent accents!) are alternately humorous and annoying, and Geraldine Fitzgerald has a nothing role as a put-upon wife (and the disgruntled texture she brings to the part seems entirely wrong). The intent here was to tastefully, tactfully show us just because a (WWII-era) man may be German, that doesn't make him a Nazi sympathizer. We get that in the first few minutes; the rest of this tasteful, tactful movie is made up of exposition, defensive confrontation and, ultimately, compassion. It should be a heady mix, but instead it's rather dry-eyed and inert. ** from ****",0
"I'm trying to picture the pitch for Dark Angel. ""I'm thinking Matrix, I'm thinking Bladerunner, I'm thinking that chick that plays Faith in Angel, wearing shiny black leather - or some chick just like her, leave that one with us. Only - get this! - we'll do it without any plot, dialogue, character, decent action or budget, just some loud bangs and a hot chick in shiny black leather straddling a big throbbing bike. Fanboys dig loud bangs and hot chicks in shiny black leather straddling big throbbing bikes, right?""<br /><br />Flashy, shallow, dreary, formulaic, passionless, tedious, dull, dumb, humourless, desultory, barely competent. Live action anime without any action, or indeed any life. SF just the way Joe Fanboy likes it, in fact. :(",0
"Wow, here it finally is; the action ""movie"" without action. In a real low-budget setting (don't miss the hilarious flying saucers flying by a few times) of a future Seattle we find a no-brain hardbody seeking to avenge her childhood.<br /><br />There is nothing even remotely original or interesting about the plot and the actors' performance is only rivalled in stupidity by the attempts to steal from other movies, mainly ""Matrix"" without having the money to do it right. Yes, we do get to see some running on walls and slow motion shoot-outs (45 secs approx.) but these scenes are about as cool as the stupid hardbody's attempts at making jokes about male incompetence now and then.<br /><br />And, yes, we are also served a number of leads that lead absolutely nowhere, as if the script was thought-out by the previously unseen cast while shooting the scenes.<br /><br />Believe me, it is as bad as it possibly can get. In fact, it doesn't deserve to be taken seriously, but perhaps I can make some of you not rent it and save your money.",0
Terrible movie. Nuff Said.<br /><br />These Lines are Just Filler. The movie was bad. Why I have to expand on that I don't know. This is already a waste of my time. I just wanted to warn others. Avoid this movie. The acting sucks and the writing is just moronic. Bad in every way. The only nice thing about the movie are Deniz Akkaya's breasts. Even that was ruined though by a terrible and unneeded rape scene. The movie is a poorly contrived and totally unbelievable piece of garbage.<br /><br />OK now I am just going to rag on IMDb for this stupid rule of 10 lines of text minimum. First I waste my time watching this offal. Then feeling compelled to warn others I create an account with IMDb only to discover that I have to write a friggen essay on the film just to express how bad I think it is. Totally unnecessary.,0
"God, I was bored out of my head as I watched this pilot. I had been expecting a lot from it, as I'm a huge fan of James Cameron (and not just since ""Titanic"", I might add), and his name in the credits I thought would be a guarantee of quality (Then again, he also wrote the leaden Strange Days..). But the thing failed miserably at grabbing my attention at any point of its almost two hours of duration. In all that time, it barely went beyond its two line synopsis, and I would be very hard pressed to try to figure out any kind of coherent plot out of all the mess of strands that went nowhere. On top of that, I don't think the acrobatics outdid even those of any regular ""A-Team"" episode. As for Alba, yes, she is gorgeous, of course, but the fact that she only displays one single facial expression the entire movie (pouty and surly), makes me also get bored of her ""gal wit an attitude"" schtick pretty soon. You can count me out of this one, Mr. Cameron!",0
"Awful, simply awful. It proves my theory about ""star power."" This is supposed to be great TV because the guy who directed (battlestar) Titanica is the same guy who directed this shlop schtock schtick about a chick. B O R I N G.<br /><br />Find something a thousand times more interesting to do - like watch your TV with no picture and no sound. 1/10 (I rated it so high b/c there aren't any negative scores in the IMDb.com rating system.)<br /><br />-Zaphoid<br /><br />PS: My theory about ""star power"" is: the more ""star power"" used in a show, the weaker the show is. (It's called an indirect proportionality: quality 1/""star power"", less ""sp"" makes for better quality, etc. Another way to look at it is: ""more is less."")<br /><br />-Z",0
"What was an exciting and fairly original series by Fox has degraded down to meandering tripe. During the first season, Dark Angel was on my weekly ""must see"" list, and not just because of Jessica Alba.<br /><br />Unfortunately, the powers-that-be over at Fox decided that they needed to ""fine-tune"" the plotline. Within 3 episodes of the season opener, they had totally lost me as a viewer (not even to see Jessica Alba!). I found the new characters that were added in the second season to be too ridiculous and amateurish. The new plotlines were stretching the continuity and credibility of the show too thin. On one of the second season episodes, they even had Max sleeping and dreaming - where the first season stated she biologically couldn't sleep.<br /><br />The moral of the story (the one that Hollywood never gets): If it works, don't screw with it!<br /><br />azjazz",0
"to movie,this movie felt like one of those after school specials,only lower budget and lower everything else.i guess this was supposed to an inspirational movie of some sort,but it didn't work for me.yet some how it comes across as preachy.it has very pale shades of Flash Dance,but so what?there just isn't any excitement in this movie.the dialogue is contrived and clichéd to death.of course,the whole movie feels like a bad 80's cliché.the acting was less than stellar,though that has a lot to do with what the actors were given(or in this case-not)to work with.on top of that is the poor song choices,with really bad lyrics.i felt embarrassed for all the actors involved.they are all talented,but you can't tell from this movie.this is just my opinion of course,but i have to give Flying AKA Dream to Believe a 1/10",0
"I only today, picked this up at the 99 cents only store today, and I still think I got ripped off. ""Dream to Believe"" is a pretty boring and unrealistic gymnastics drama and $1 is just too freakin' expensive for this. This film is probably only notable for 2 things: 1. It has a young Keanu Reeves. And 2. It's directed by Paul Lynch, the man who also did Promo Night. Now onto the movie. <br /><br />It's about a girl named Robin (Played by Olivia D'Abo) who is badly injured from a car accident that also cost her father's life. So the accident prevents her from competing in gymnastic tournaments, she is often picked on during her classes and eventually she meets some wild kid named Tommy (Played by Keanu.) Robin, when not in training, works part-time, along with her mother and stepsister, at a Laundromat owned by her abusive stepfather. Eventually she is chosen to compete. <br /><br />Overall, Keanu alone and some catchy 80s tunes are what prevent me from giving this 1 star, and it's also not one of the worst movies ever, but still far from good. The DVD itself is not getting any medals either as it appears to be sourced from an old VHS and towards the end, the sound goes out of sync and when the end credits are almost over, it fades to black, even though sound can still be heard. So this can probably be passed as a bootleg. The DVD artwork makes no sense either as it has what appears to be recent photos of Keanu and Olivia and the background has nothing to do with the movie, as it's also not in the movie itself, so the cover's obviously photoshopped. In any case, avoid at all costs, unless you're a Keanu fanatic. I probably won't be hanging to it any longer. I'm probably gonna give it to The Cinema Snob, who's a great YT critic btw. Hey, if any of you have any crappy movies that they no longer want in their sight, feel free to donate to him to keep his show running.",0
"It's not really about gymnastics; swap out the occasional training montages and it could just as easily be about archery, or microbiology, or a booger-flicking tournament. Instead, like every other Rocky/Flashdance derivative that flooded the 80s market, it's about conquering adversity with stick-to-it-iveness, rendering all social/personal realities irrelevant by your lonesome - with love interest standing by of course. Ronald Reagan top to bottom, in short; so as a piece of cinema it's down to the details. Some of the actors are quirky enough to liven things up - especially the love interest, brought to you by none other than Mr. Keanu Reeves, warming up for Ted; heroine Olivia D'Abo's hateful alkie dad and big-hair stepsister are more interesting than the sickly mom or her utterly inert bitch-nemeses/teammates, one of whom appears to be made of porcelain. It's my instinct to be appalled by the comic-relief black guys, but on the other hand at least they're in the movie. But D'Abo doesn't quite convince with her awkward-girl shtick, and in the absence of any other narrative focus the lack of interest in the gymnastics themselves really does matter; it's all just bodies hurtling around, and not only is the outcome of the big tournament a foregone conclusion, it's all performed by an obvious double.",0
